时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-8-24 16:25:00,漳浦,25,雾,北风1级,28,97%,5,0,0.0,998,10,10,
2026-8-24 17:15:00,漳浦,25,雾,北风2级,28,97%,7,0,0.0,998,6,10,
2026-8-24 18:15:00,漳浦,25,雾,南风1级,28,98%,5,180,0.0,997,7,10,
2026-8-24 19:15:00,漳浦,26,阴,西南风2级,28,93%,10,225,0.0,997,24,10,
2026-8-24 20:15:00,漳浦,26,阴,东北风2级,29,96%,7,45,0.0,997,9,10,
2026-8-24 21:15:00,漳浦,26,雾,东北风2级,29,97%,6,45,2.5,998,3,10,
2026-8-24 22:15:00,漳浦,26,雾,北风1级,28,97%,4,0,4.5,998,9,10,
2026-8-24 22:48:00,漳浦,26,雾,南风1级,28,97%,5,180,4.5,998,7,10,
2026-8-25 00:48:00,漳浦,29,小雨,西南风3级,29,83%,19,225,6.2,999,30,10,
2026-8-25 02:37:00,漳浦,29,小雨,西南风4级,29,82%,23,225,1.3,999,22,10,
2026-8-25 03:37:00,漳浦,29,阴,西南风4级,31,83%,21,225,0.0,999,7,10,
2026-8-25 04:25:00,漳浦,26,大雨,南风4级,24,93%,21,180,0.0,1000,27,10,📉 红色降温预警：1小时骤降7℃
2026-8-25 05:15:00,漳浦,26,中雨,西南风2级,26,94%,7,225,0.0,1000,5,10,
2026-8-25 06:25:00,漳浦,27,小雨,北风1级,29,95%,5,0,0.0,999,8,10,
2026-8-25 07:25:00,漳浦,27,小雨,东北风2级,29,95%,8,45,0.0,999,9,10,
2026-8-25 08:25:00,漳浦,27,小雨,东南风1级,28,96%,5,135,0.0,999,6,10,
2026-8-25 09:25:00,漳浦,26,小雨,东北风2级,27,97%,7,45,0.0,999,6,10,
2026-8-25 10:15:00,漳浦,26,小雨,东风2级,27,97%,10,90,0.0,1000,10,10,
2026-8-25 11:15:00,漳浦,26,阴,东风2级,29,96%,9,90,0.0,1000,14,10,
2026-8-25 12:25:00,漳浦,26,阴,东风2级,29,96%,9,90,0.0,1000,13,10,
2026-8-25 13:37:00,漳浦,26,雾,东北风2级,29,97%,10,45,0.0,1001,6,10,
2026-8-25 14:25:00,漳浦,26,中雨,西北风2级,27,98%,6,315,0.6,1001,2,10,
