时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-14 16:25:00,昆明,11,晴,西南风2级,9,60%,8,241,0.0,811,20,0,
2026-2-14 17:12:00,昆明,10,晴,西北风2级,7,66%,7,318,0.0,811,21,0,
2026-2-14 18:34:00,昆明,10,晴,西北风2级,8,65%,7,308,0.0,811,19,0,
2026-2-14 19:18:00,昆明,9,晴,西北风1级,7,67%,3,301,0.0,811,19,0,
2026-2-14 20:26:00,昆明,8,晴,西南风1级,6,70%,3,239,0.0,811,18,0,
2026-2-14 21:16:00,昆明,9,晴,西南风2级,6,65%,8,225,0.0,811,21,0,
2026-2-14 22:18:00,昆明,10,晴,西南风2级,7,60%,11,218,0.0,811,20,0,
2026-2-15 02:18:00,昆明,14,晴,西南风2级,10,40%,7,213,0.0,813,15,0,
2026-2-15 04:50:00,昆明,18,晴,西南风4级,10,23%,20,217,0.0,812,23,0,
2026-2-15 05:50:00,昆明,19,晴,西南风4级,11,23%,22,216,0.0,811,25,0,
2026-2-15 06:50:00,昆明,20,晴,西南风3级,16,21%,17,217,0.0,810,25,0,
2026-2-15 07:34:00,昆明,21,晴,西南风4级,13,19%,22,202,0.0,809,22,0,🟧 橙色降温提示：1小时降温3℃
2026-2-15 08:26:00,昆明,20,晴,西北风3级,17,21%,16,320,0.0,809,30,0,
2026-2-15 09:26:00,昆明,20,晴,西南风3级,17,21%,18,240,0.0,809,30,0,
2026-2-15 10:24:00,昆明,19,晴,西南风3级,13,25%,17,217,0.0,809,30,0,🟧 橙色降温提示：1小时降温4℃
2026-2-15 11:10:00,昆明,17,晴,西南风2级,13,29%,11,225,0.0,809,28,0,
2026-2-15 12:49:00,昆明,14,晴,西南风2级,13,41%,9,205,0.0,810,27,0,
2026-2-15 13:40:00,昆明,12,晴,西南风2级,10,57%,11,227,0.0,811,23,0,🟧 橙色降温提示：1小时降温3℃
2026-2-15 14:26:00,昆明,10,晴,西南风1级,8,60%,2,217,0.0,811,13,0,
2026-2-15 15:18:00,昆明,10,晴,西南风1级,8,60%,3,236,0.0,811,18,0,
