时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-14 16:25:00,南京,9,雾,南风1级,7,85%,3,193,0.0,1012,8,0,
2026-2-14 17:10:00,南京,10,雾,南风1级,9,81%,3,193,0.0,1013,7,0,
2026-2-14 18:30:00,南京,8,雾,东南风1级,7,91%,4,113,0.0,1013,7,0,
2026-2-14 19:18:00,南京,8,雾,北风1级,7,95%,3,355,0.0,1013,7,0,
2026-2-14 20:24:00,南京,8,雾,西风1级,7,97%,2,274,0.0,1013,6,0,
2026-2-14 21:16:00,南京,8,雾,西风1级,7,98%,3,258,0.0,1013,9,0,
2026-2-14 22:18:00,南京,7,雾,东风1级,5,99%,5,104,0.0,1014,8,91,
2026-2-15 02:18:00,南京,17,阴,东南风2级,16,53%,8,124,0.0,1016,12,91,
2026-2-15 04:48:00,南京,21,多云,东北风2级,16,36%,11,51,0.0,1015,18,91,
2026-2-15 05:50:00,南京,22,多云,东风2级,18,31%,10,92,0.0,1014,24,93,
2026-2-15 06:48:00,南京,22,阴,北风4级,18,47%,23,358,0.0,1013,5,100,💨 北风警报：北风 4级
2026-2-15 07:32:00,南京,14,阴,东北风4级,11,57%,28,35,0.0,1014,5,100,📉 红色降温预警：1小时骤降7℃;💨 北风警报：东北风 4级
2026-2-15 08:26:00,南京,11,阴,北风4级,8,67%,23,355,0.0,1015,5,100,🟧 橙色降温提示：1小时降温3℃;💨 北风警报：北风 4级
2026-2-15 09:24:00,南京,9,雾,东北风4级,1,76%,26,60,0.0,1016,5,100,📉 红色降温预警：1小时骤降7℃;💨 北风警报：东北风 4级
