时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-12 16:24:00,上海,7,晴,北风0级,5,45%,1,0,0.0,1018,13,0,
2026-1-12 17:16:00,上海,7,晴,北风0级,5,45%,1,0,0.0,1018,14,0,
2026-1-12 18:24:00,上海,7,晴,西南风1级,4,45%,2,239,0.0,1019,15,0,
2026-1-12 19:17:00,上海,7,晴,南风1级,4,45%,2,198,0.0,1019,14,0,
2026-1-12 20:16:00,上海,7,晴,西南风1级,4,48%,5,225,0.0,1019,14,0,
2026-1-12 21:16:00,上海,6,晴,西南风1级,4,52%,5,239,0.0,1019,14,0,
2026-1-12 22:16:00,上海,5,晴,西南风1级,3,56%,5,227,0.0,1020,14,0,
2026-1-12 23:10:00,上海,5,多云,北风0级,3,60%,1,17,0.0,1021,14,0,
2026-1-13 01:40:00,上海,8,晴,西南风1级,6,50%,4,213,0.0,1022,11,0,
2026-1-13 03:26:00,上海,13,晴,南风1级,10,31%,3,190,0.0,1022,12,0,
2026-1-13 04:32:00,上海,13,晴,南风1级,10,29%,4,174,0.0,1021,11,0,
