时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-2-5 16:40:00,南京,10,霾,东北风2级,9,57%,8,48,0.0,1018,3,100,
2026-2-5 17:42:00,南京,8,霾,东北风3级,2,75%,15,35,0.0,1019,2,100,📉 红色降温预警：1小时骤降7℃
2026-2-5 18:40:00,南京,7,霾,东北风3级,4,82%,16,27,0.0,1019,2,100,
2026-2-5 19:32:00,南京,6,小雨,东北风3级,-1,89%,18,27,0.0,1020,2,100,📉 红色降温预警：1小时骤降5℃
2026-2-5 20:32:00,南京,5,阴,东北风2级,3,93%,10,23,0.7,1020,3,100,
2026-2-5 21:26:00,南京,4,小雨,东风2级,2,91%,6,83,0.0,1021,7,100,
2026-2-5 22:24:00,南京,4,阴,东风4级,-3,83%,20,77,0.1,1021,11,100,📉 红色降温预警：1小时骤降5℃
2026-2-5 23:16:00,南京,3,阴,东风2级,-3,78%,10,68,0.0,1022,13,99,
2026-2-6 02:00:00,南京,3,阴,东北风3级,-4,72%,19,36,0.0,1023,20,99,
2026-2-6 04:41:00,南京,4,阴,东风2级,1,65%,8,111,0.0,1022,18,100,
2026-2-6 05:48:00,南京,3,雨夹雪,东北风3级,-4,64%,18,56,0.0,1022,17,100,📉 红色降温预警：1小时骤降5℃
2026-2-6 06:48:00,南京,3,雨夹雪,东北风3级,-4,81%,17,34,0.0,1021,14,100,
2026-2-6 07:40:00,南京,3,雨夹雪,东北风2级,-3,87%,11,49,0.0,1021,13,100,
2026-2-6 08:32:00,南京,3,阴,东北风2级,-2,86%,8,61,0.1,1022,14,100,
2026-2-6 09:40:00,南京,2,雨夹雪,东北风2级,-3,93%,10,47,0.0,1023,10,100,
2026-2-6 10:34:00,南京,1,阴,东北风2级,-4,95%,10,28,0.1,1023,7,100,
2026-2-6 11:26:00,南京,1,雨夹雪,东北风2级,-3,100%,8,44,0.0,1024,4,100,
2026-2-6 12:58:00,南京,1,小雪,北风2级,-4,100%,7,10,0.1,1025,3,100,
2026-2-6 14:34:00,南京,0,阴,东北风2级,-4,99%,6,65,0.4,1026,13,91,
