时间,城市,温度,天气,风力,体感,湿度,风速(km/h),风向角,降水量(mm),气压(hPa),能见度(km),云量(%),预警
2026-1-14 16:24:00,重庆,9,霾,西风1级,7,91%,3,248,0.0,991,1,4,
2026-1-14 17:26:00,重庆,8,霾,西风1级,7,93%,4,286,0.0,991,1,7,
2026-1-14 18:24:00,重庆,8,霾,西风1级,7,94%,5,281,0.0,990,1,10,
2026-1-14 19:18:00,重庆,8,霾,西北风1级,7,95%,4,334,0.0,990,1,10,
2026-1-14 20:17:00,重庆,7,霾,西北风1级,6,97%,4,319,0.0,989,2,10,
2026-1-14 21:16:00,重庆,7,雾,西北风1级,6,97%,3,317,0.0,989,1,10,
2026-1-14 22:18:00,重庆,6,雾,西北风1级,4,98%,4,306,0.0,989,2,10,
2026-1-14 23:09:00,重庆,6,雾,西北风1级,4,98%,5,303,0.0,989,2,10,
2026-1-15 01:40:00,重庆,7,雾,西风1级,6,98%,5,254,0.0,989,1,91,
2026-1-15 03:32:00,重庆,10,雾,西风1级,9,88%,2,287,0.0,989,2,10,
2026-1-15 04:32:00,重庆,11,雾,西风2级,10,79%,9,278,0.0,988,2,10,
